date,NIFTY BANK
2023-07-06,45339.9
2023-07-07,44925.0
2023-07-10,44860.85
2023-07-11,44745.05
2023-07-12,44639.45
2023-07-13,44665.05
2023-07-14,44819.3
2023-07-17,45449.75
2023-07-18,45410.85
2023-07-19,45669.3
2023-07-20,46186.9
2023-07-21,46075.2
2023-07-24,45923.05
2023-07-25,45845.0
2023-07-26,46062.35
2023-07-27,45679.3
2023-07-28,45468.1
2023-07-31,45651.1
2023-08-01,45592.5
2023-08-02,44995.7
2023-08-03,44513.45
2023-08-04,44879.5
2023-08-07,44837.5
2023-08-08,44964.45
2023-08-09,44880.7
2023-08-10,44541.8
2023-08-11,44199.1
2023-08-14,44090.95
2023-08-16,43946.4
2023-08-17,43891.35
2023-08-18,43851.05
2023-08-21,44002.0
2023-08-22,43993.25
2023-08-23,44479.05
2023-08-24,44496.2
2023-08-25,44231.45
2023-08-28,44494.65
2023-08-29,44495.25
2023-08-30,44232.6
2023-08-31,43989.15
2023-09-01,44436.1
2023-09-04,44578.3
2023-09-05,44532.15
2023-09-06,44409.1
2023-09-07,44878.35
2023-09-08,45156.4
2023-09-11,45570.7
2023-09-12,45511.35
2023-09-13,45909.45
2023-09-14,46000.85
2023-09-15,46231.5
2023-09-18,45979.85
2023-09-20,45384.6
2023-09-21,44623.85
2023-09-22,44612.05
2023-09-25,44766.1
2023-09-26,44624.2
2023-09-27,44588.3
2023-09-28,44300.95
2023-09-29,44584.55
2023-10-03,44399.05
2023-10-04,43964.05
2023-10-05,44213.35
2023-10-06,44360.6
2023-10-09,43886.5
2023-10-10,44360.15
2023-10-11,44516.9
2023-10-12,44599.2
2023-10-13,44287.95
2023-10-16,44225.9
2023-10-17,44409.5
2023-10-18,43888.7
2023-10-19,43754.5
2023-10-20,43723.05
2023-10-23,43151.2
2023-10-25,42832.0
2023-10-26,42280.15
2023-10-27,42782.0
2023-10-30,43039.15
2023-10-31,42845.95
2023-11-01,42700.95
2023-11-02,43017.2
2023-11-03,43318.25
2023-11-06,43619.4
2023-11-07,43737.9
2023-11-08,43658.65
2023-11-09,43683.6
2023-11-10,43820.1
2023-11-12,43996.65
2023-11-13,43891.25
2023-11-15,44201.7
2023-11-16,44161.55
2023-11-17,43583.95
2023-11-20,43584.95
2023-11-21,43689.15
2023-11-22,43449.6
2023-11-23,43577.5
2023-11-24,43769.1
2023-11-28,43880.95
2023-11-29,44566.45
2023-11-30,44481.75
2023-12-01,44814.2
2023-12-04,46431.4
2023-12-05,47012.25
2023-12-06,46834.55
2023-12-07,46841.4
2023-12-08,47262.0
2023-12-11,47314.25
2023-12-12,47097.55
2023-12-13,47092.25
2023-12-14,47732.3
2023-12-15,48143.55
2023-12-18,47867.7
2023-12-19,47870.9
2023-12-20,47445.3
2023-12-21,47840.15
2023-12-22,47491.85
2023-12-26,47724.85
2023-12-27,48282.2
2023-12-28,48508.55
2023-12-29,48292.25
2024-01-01,48234.3
2024-01-02,47761.65
2024-01-03,47704.95
2024-01-04,48195.85
2024-01-05,48159.0
2024-01-08,47450.25
2024-01-09,47242.65
2024-01-10,47360.85
2024-01-11,47438.35
2024-01-12,47709.8
2024-01-15,48158.3
2024-01-16,48125.1
2024-01-17,46064.45
2024-01-18,45713.55
2024-01-19,45701.15
2024-01-20,46058.2
2024-01-23,45015.05
2024-01-24,45082.4
2024-01-25,44866.15
2024-01-29,45442.35
2024-01-30,45367.75
2024-01-31,45996.8
2024-02-01,46188.65
2024-02-02,45970.95
2024-02-05,45825.55
2024-02-06,45690.8
2024-02-07,45818.5
2024-02-08,45012.0
2024-02-09,45634.55
2024-02-12,44882.25
2024-02-13,45502.4
2024-02-14,45908.3
2024-02-15,46218.9
2024-02-16,46384.85
2024-02-19,46535.5
2024-02-20,47094.2
2024-02-21,47019.7
2024-02-22,46919.8
2024-02-23,46811.75
2024-02-26,46576.5
2024-02-27,46588.05
2024-02-28,45963.15
2024-02-29,46120.9
2024-03-01,47286.9
2024-03-02,47297.5
2024-03-04,47456.1
2024-03-05,47581.0
2024-03-06,47965.4
2024-03-07,47835.8
2024-03-11,47327.85
2024-03-12,47282.4
2024-03-13,46981.3
2024-03-14,46789.95
2024-03-15,46594.1
2024-03-18,46575.9
2024-03-19,46384.8
2024-03-20,46310.9
2024-03-21,46684.9
2024-03-22,46863.75
2024-03-26,46600.2
2024-03-27,46785.95
2024-03-28,47124.6
2024-04-01,47578.25
2024-04-02,47545.45
2024-04-03,47624.25
2024-04-04,48060.8
2024-04-05,48493.05
2024-04-08,48581.7
2024-04-09,48730.55
2024-04-10,48986.6
2024-04-12,48564.55
2024-04-15,47773.25
2024-04-16,47484.8
2024-04-18,47069.45
2024-04-19,47574.15
2024-04-22,47924.9
2024-04-23,47970.45
2024-04-24,48189.0
2024-04-25,48494.95
2024-04-26,48201.05
2024-04-29,49424.05
2024-04-30,49396.75
2024-05-02,49231.05
2024-05-03,48923.55
2024-05-06,48895.3
2024-05-07,48285.35
2024-05-08,48021.1
2024-05-09,47487.9
2024-05-10,47421.1
2024-05-13,47754.1
2024-05-14,47859.45
2024-05-15,47687.45
2024-05-16,47977.05
2024-05-17,48115.65
2024-05-18,48199.5
2024-05-21,48048.2
2024-05-22,47781.95
2024-05-23,48768.6
2024-05-24,48971.65
2024-05-27,49281.8
2024-05-28,49142.15
2024-05-29,48501.35
2024-05-30,48682.35
2024-05-31,48983.95
2024-06-03,50979.95
2024-06-04,46928.6
2024-06-05,49054.6
2024-06-06,49291.9
2024-06-07,49803.2
2024-06-10,49780.9
2024-06-11,49705.75
2024-06-12,49895.1
2024-06-13,49846.7
2024-06-14,50002.0
2024-06-18,50440.9
2024-06-19,51398.05
2024-06-20,51783.25
2024-06-21,51661.45
2024-06-24,51703.95
2024-06-25,52606.0
2024-06-26,52870.5
2024-06-27,52811.3
2024-06-28,52342.25
2024-07-01,52574.75
2024-07-02,52168.1
2024-07-03,53089.25
2024-07-04,53103.7
2024-07-05,52660.35
2024-07-08,52425.8
2024-07-09,52568.8
2024-07-10,52189.3
2024-07-11,52270.65
2024-07-12,52278.9
2024-07-15,52455.9
2024-07-16,52396.8
2024-07-18,52620.7
2024-07-19,52265.6
2024-07-22,52280.4
2024-07-23,51778.3
2024-07-24,51317.0
2024-07-25,50888.75
2024-07-26,51295.95
2024-07-29,51406.25
2024-07-30,51499.3
2024-07-31,51553.4
2024-08-01,51564.0
2024-08-02,51350.15
2024-08-05,50092.1
2024-08-06,49748.3
2024-08-07,50119.0
2024-08-08,50156.7
2024-08-09,50484.5
2024-08-12,50577.95
2024-08-13,49831.85
2024-08-14,49727.3
2024-08-16,50516.9
2024-08-19,50368.35
2024-08-20,50803.15
2024-08-21,50685.55
2024-08-22,50985.7
2024-08-23,50933.45
2024-08-26,51148.1
2024-08-27,51278.75
2024-08-28,51143.85
2024-08-29,51152.75
2024-08-30,51351.0
2024-09-02,51439.55
2024-09-03,51689.1
2024-09-04,51400.25
2024-09-05,51473.05
2024-09-06,50576.85
2024-09-09,51117.8
2024-09-10,51272.3
2024-09-11,51010.0
2024-09-12,51772.4
2024-09-13,51938.05
2024-09-16,52153.15
2024-09-17,52188.65
2024-09-18,52750.4
2024-09-19,53037.6
2024-09-20,53793.2
2024-09-23,54105.8
2024-09-24,53968.6
2024-09-25,54101.65
2024-09-26,54375.35
2024-09-27,53834.3
2024-09-30,52978.1
2024-10-01,52922.6
2024-10-03,51845.2
2024-10-04,51462.05
2024-10-07,50478.9
2024-10-08,51021.0
2024-10-09,51007.0
2024-10-10,51530.9
2024-10-11,51172.3
2024-10-14,51816.9
2024-10-15,51906.0
2024-10-16,51801.05
2024-10-17,51288.8
2024-10-18,52094.2
2024-10-21,51962.7
2024-10-22,51257.15
2024-10-23,51239.0
2024-10-24,51531.15
2024-10-25,50787.45
2024-10-28,51259.3
2024-10-29,52320.7
2024-10-30,51807.5
2024-10-31,51475.35
2024-11-01,51673.9
2024-11-04,51215.25
2024-11-05,52207.25
2024-11-06,52317.4
2024-11-07,51916.5
2024-11-08,51561.2
2024-11-11,51876.75
2024-11-12,51157.8
2024-11-13,50088.35
2024-11-14,50179.55
2024-11-18,50363.8
2024-11-19,50626.5
2024-11-21,50372.9
2024-11-22,51135.4
2024-11-25,52207.5
2024-11-26,52191.5
2024-11-27,52301.8
2024-11-28,51906.85
2024-11-29,52055.6
2024-12-02,52109.0
2024-12-03,52695.75
2024-12-04,53266.9
2024-12-05,53603.55
2024-12-06,53509.5
2024-12-09,53407.75
2024-12-10,53577.7
2024-12-11,53391.35
2024-12-12,53216.45
2024-12-13,53583.8
2024-12-16,53581.35
2024-12-17,52834.8
2024-12-18,52139.55
2024-12-19,51575.7
2024-12-20,50759.2
2024-12-23,51317.6
2024-12-24,51233.0
2024-12-26,51170.7
2024-12-27,51311.3
2024-12-30,50952.75
2024-12-31,50860.2
2025-01-01,51060.6
2025-01-02,51605.55
2025-01-03,50988.8
2025-01-06,49922.0
2025-01-07,50202.15
2025-01-08,49835.05
2025-01-09,49503.5
2025-01-10,48734.15
2025-01-13,48041.25
2025-01-14,48729.15
2025-01-15,48751.7
2025-01-16,49278.7
2025-01-17,48540.6
2025-01-20,49350.8
2025-01-21,48570.9
2025-01-22,48724.4
2025-01-23,48589.0
2025-01-24,48367.8
2025-01-27,48064.65
2025-01-28,48866.85
2025-01-29,49165.95
2025-01-30,49311.95
2025-01-31,49587.2
2025-02-01,49506.95
2025-02-03,49210.55
2025-02-04,50157.95
2025-02-05,50343.05
2025-02-06,50382.1
2025-02-07,50158.85
2025-02-10,49981.0
2025-02-11,49403.4
2025-02-12,49479.45
2025-02-13,49359.85
2025-02-14,49099.45
2025-02-17,49258.9
2025-02-18,49087.3
2025-02-19,49570.1
2025-02-20,49334.55
2025-02-21,48981.2
2025-02-24,48651.95
2025-02-25,48608.35
2025-02-27,48743.8
2025-02-28,48344.7
2025-03-03,48114.3
2025-03-04,48245.2
2025-03-05,48489.95
2025-03-06,48627.7
2025-03-07,48497.5
2025-03-10,48216.8
2025-03-11,47853.95
2025-03-12,48056.65
2025-03-13,48060.4
2025-03-17,48354.15
2025-03-18,49314.5
2025-03-19,49702.6
2025-03-20,50062.85
2025-03-21,50593.55
2025-03-24,51704.95
2025-03-25,51607.95
2025-03-26,51209.0
2025-03-27,51575.85
2025-03-28,51564.85
2025-04-01,50827.5
2025-04-02,51348.05
2025-04-03,51597.35
2025-04-04,51502.7
2025-04-07,49860.1
2025-04-08,50511.0
2025-04-09,50240.15
2025-04-11,51002.35
2025-04-15,52379.5
2025-04-16,53117.75
2025-04-17,54290.2
2025-04-21,55304.5
2025-04-22,55647.2
2025-04-23,55370.05
2025-04-24,55201.4
2025-04-25,54664.05
2025-04-28,55432.8
2025-04-29,55391.25
2025-04-30,55087.15
2025-05-02,55115.35
2025-05-05,54919.5
2025-05-06,54271.4
2025-05-07,54610.9
2025-05-08,54365.65
2025-05-09,53595.25
2025-05-12,55382.85
2025-05-13,54940.85
2025-05-14,54801.3
2025-05-15,55355.6
2025-05-16,55354.9
2025-05-19,55420.7
2025-05-20,54877.35
2025-05-21,55075.1
2025-05-22,54941.3
2025-05-23,55398.25
2025-05-26,55572.0
2025-05-27,55352.8
2025-05-28,55417.0
2025-05-29,55546.05
2025-05-30,55749.7
2025-06-02,55903.4
2025-06-03,55599.95
2025-06-04,55676.85
2025-06-05,55760.85
2025-06-06,56578.4
2025-06-09,56839.6
2025-06-10,56629.1
2025-06-11,56459.75
2025-06-12,56082.55
2025-06-13,55527.35
2025-06-16,55944.9
2025-06-17,55714.15
2025-06-18,55828.75
2025-06-19,55577.45
2025-06-20,56252.85
2025-06-23,56059.35
2025-06-24,56461.9
2025-06-25,56621.15
2025-06-26,57206.7
2025-06-27,57443.9
2025-06-30,57312.75
2025-07-01,57459.45
2025-07-02,56999.2
2025-07-03,56791.95
2025-07-04,57031.9
2025-07-07,56949.2
2025-07-08,57256.3
2025-07-09,57213.55
2025-07-10,56956.0
2025-07-11,56754.7
2025-07-14,56765.35
2025-07-15,57006.65
2025-07-16,57168.95
2025-07-17,56828.8
2025-07-18,56283.0
2025-07-21,56952.75
2025-07-22,56756.0
2025-07-23,57210.45
2025-07-24,57066.05
2025-07-25,56528.9
2025-07-28,56084.9
2025-07-29,56222.0
2025-07-30,56150.7
2025-07-31,55961.95
2025-08-01,55617.6
2025-08-04,55619.35
2025-08-05,55360.25
2025-08-06,55411.15
2025-08-07,55521.15
2025-08-08,55004.9
2025-08-11,55510.75
2025-08-12,55043.7
2025-08-13,55181.45
2025-08-14,55341.85
2025-08-18,55734.9
2025-08-19,55865.15
2025-08-20,55698.5
2025-08-21,55755.45
2025-08-22,55149.4
2025-08-25,55139.3
2025-08-26,54450.45
2025-08-28,53820.35
2025-08-29,53655.65
2025-09-01,54002.45
2025-09-02,53661.0
2025-09-03,54067.55
2025-09-04,54075.45
2025-09-05,54114.55
2025-09-08,54186.9
2025-09-09,54216.1
2025-09-10,54536.0
2025-09-11,54669.6
2025-09-12,54809.3
2025-09-15,54887.85
2025-09-16,55147.6
2025-09-17,55493.3
2025-09-18,55727.45
2025-09-19,55458.85
2025-09-22,55284.75
2025-09-23,55509.75
2025-09-24,55121.5
2025-09-25,54976.2
2025-09-26,54389.35
2025-09-29,54461.0
2025-09-30,54635.85
2025-10-01,55347.95
2025-10-03,55589.25
2025-10-06,56104.85
2025-10-07,56239.35
2025-10-08,56018.25
2025-10-09,56192.05
2025-10-10,56609.75
2025-10-13,56625.0
2025-10-14,56496.45
2025-10-15,56799.9
2025-10-16,57422.55
2025-10-17,57713.35
2025-10-20,58033.2
2025-10-21,58007.2
2025-10-23,58078.05
2025-10-24,57699.6
2025-10-27,58114.25
2025-10-28,58214.1
2025-10-29,58385.25
2025-10-30,58031.1
2025-10-31,57776.35
2025-11-03,58101.45
2025-11-04,57827.05
2025-11-06,57554.25
2025-11-07,57876.8
2025-11-10,57937.55
2025-11-11,58138.15
2025-11-12,58274.65
2025-11-13,58381.95
2025-11-14,58517.55
2025-11-17,58962.7
2025-11-18,58899.25
2025-11-19,59216.05
2025-11-20,59347.7
2025-11-21,58867.7
2025-11-24,58835.35
2025-11-25,58820.3
2025-11-26,59528.05
2025-11-27,59737.3
2025-11-28,59752.7
2025-12-01,59681.35
2025-12-02,59273.8
2025-12-03,59348.25
2025-12-04,59288.7
2025-12-05,59777.2
2025-12-08,59238.55
2025-12-09,59222.35
2025-12-10,58960.4
2025-12-11,59209.85
2025-12-12,59389.95
2025-12-15,59461.8
2025-12-16,59034.6
2025-12-17,58926.75
2025-12-18,58912.85
2025-12-19,59069.2
2025-12-22,59304.0
2025-12-23,59299.55
2025-12-24,59183.6
2025-12-26,59011.35
2025-12-29,58932.35
2025-12-30,59171.25
2025-12-31,59581.85
2026-01-01,59711.55
2026-01-02,60150.95
2026-01-05,60044.2
2026-01-06,60118.4
2026-01-07,59990.85
2026-01-08,59686.5
2026-01-09,59251.55
2026-01-12,59450.5
2026-01-13,59578.8
2026-01-14,59580.15
2026-01-16,60095.15
2026-01-19,59891.35
2026-01-20,59404.2
2026-01-21,58800.3
2026-01-22,59200.1
2026-01-23,58473.1
2026-01-27,59205.45
2026-01-28,59598.8
2026-01-29,59957.85
2026-01-30,59610.45
2026-02-01,58417.2
2026-02-02,58619.0
2026-02-03,60041.3
2026-02-04,60238.15
2026-02-05,60063.65
2026-02-06,60120.55
2026-02-09,60669.35
2026-02-10,60626.4
2026-02-11,60745.35
2026-02-12,60739.75
2026-02-13,60186.65
2026-02-16,60949.1
2026-02-17,61174.0
2026-02-18,61550.8
2026-02-19,60739.55
2026-02-20,61172.0
2026-02-23,61264.25
2026-02-24,61047.3
2026-02-25,61043.35
2026-02-26,61187.7
2026-02-27,60529.0
2026-03-02,59839.65
2026-03-04,58755.25
2026-03-05,59055.85
2026-03-06,57783.25
2026-03-09,56019.8
2026-03-10,56950.8
2026-03-11,55735.75
2026-03-12,55100.95
2026-03-13,53757.85
2026-03-16,54413.4
2026-03-17,54876.0
2026-03-18,55326.05
2026-03-19,53451.0
2026-03-20,53427.05
2026-03-23,51437.75
2026-03-24,52605.65
2026-03-25,53708.1
2026-03-27,52274.6
2026-03-30,50275.35
2026-04-01,51448.65
2026-04-02,51548.75
2026-04-06,52609.1
2026-04-07,52716.25
2026-04-08,55703.9
2026-04-09,54821.7
2026-04-10,55912.75
2026-04-13,55605.05
2026-04-15,56301.95
2026-04-16,56086.4
2026-04-17,56565.7
2026-04-20,56582.35
2026-04-21,57371.45
2026-04-22,57124.45
2026-04-23,56305.0
2026-04-24,56089.75
2026-04-27,56264.3
2026-04-28,55400.35
2026-04-29,55403.6
2026-04-30,54863.35
2026-05-04,54878.5
2026-05-05,54547.05
2026-05-06,55981.05
2026-05-07,56047.4
2026-05-08,55310.55
2026-05-11,54439.9
2026-05-12,53555.2
2026-05-13,53456.15
2026-05-14,54128.95
2026-05-15,53710.35
2026-05-18,53537.0
2026-05-19,53409.15
2026-05-20,53562.2
2026-05-21,53439.4
2026-05-22,54055.35
2026-05-25,55293.65
2026-05-26,55092.9
2026-05-27,54853.85
2026-05-29,54239.2
2026-06-01,53643.1
2026-06-02,53714.65
2026-06-03,54185.95
2026-06-04,54307.85
2026-06-05,54496.25
2026-06-08,54063.75
2026-06-09,55194.5
2026-06-10,55100.3
2026-06-11,55176.75
2026-06-12,56814.8
2026-06-15,57198.8
2026-06-16,57297.15
2026-06-17,57585.05
2026-06-18,57963.8
2026-06-19,57685.75
2026-06-22,57935.6
2026-06-23,57183.75
2026-06-24,58150.35
2026-06-25,58177.05
2026-06-29,57727.35
2026-06-30,57542.9
2026-07-01,58033.05
2026-07-02,58031.65
2026-07-03,57938.5
2026-07-06,58291.5
2026-07-07,58200.7
2026-07-08,56742.6
2026-07-09,57252.45
2026-07-10,58045.9
2026-07-13,58131.45
2026-07-14,57462.3
2026-07-15,57757.85
2026-07-16,57582.25
2026-07-17,58521.4
2026-07-20,57945.0
2026-07-21,57835.35
2026-07-22,57126.8
2026-07-23,56592.0
2026-07-24,56693.5
2026-07-27,57087.2
2026-07-28,56755.6
2026-07-29,57205.9
2026-07-30,57147.5
2026-07-31,57264.85
2026-08-03,58247.95
2026-08-04,57907.2
2026-08-05,57739.95
2026-08-06,58063.65
2026-08-07,57746.45
2026-08-10,57686.95
2026-08-11,57446.25
2026-08-12,57885.85
2026-08-13,57635.25
2026-08-14,57491.1
2026-08-17,57497.8
2026-08-18,57262.4
2026-08-19,57239.75
2026-08-20,57495.9
2026-08-21,57761.95
2026-08-24,57525.95
2026-08-25,57514.2
2026-08-26,57783.75
2026-08-27,57509.95
2026-08-28,57496.3
2026-08-31,58024.95
2026-09-01,57409.6
2026-09-02,57172.0
2026-09-03,57380.6
2026-09-04,57369.65
2026-09-07,57088.3
2026-09-08,56777.55
2026-09-09,56295.55
2026-09-10,56471.95
2026-09-11,56606.55
2026-09-15,55794.75
2026-09-16,56292.45
2026-09-17,56055.75
2026-09-18,56358.7
